Page,Encrypt,ObjStm,JS,JavaScript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors_gt_224,obj,stream,xref,trailer,startxref,filesize_kb,label_numeric,label,dummy_0,dummy_1,dummy_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,1,1,1,97.64120130988869,1,malicious,0.42270022061317036,0.8431862834936392,-0.3476849642036355
12,1,0,1,1,0,1,1,0,1,0,1,1,0,99,31,1,1,2,735.625,1,malicious,0.7955756262771357,-1.7223341776400523,-0.004334385415349694
1,0,0,1,1,0,1,0,0,0,0,0,0,0,6,2,-1,0,0,0.0,1,malicious,0.8048101921247538,-0.36197440255244173,0.1286102536718977
1,0,0,1,1,0,1,0,0,0,0,0,0,0,32,7,1,1,1,28.514493809187137,0,benign,0.19574761070531746,0.284413652804084,2.0561940753247634
7,0,2,1,1,1,1,0,0,0,0,0,0,0,118,34,10,16,9,27.440623085473824,1,malicious,-0.7492231987426545,-1.0312267783566484,0.6094752043385779
0,0,0,1,1,0,1,0,0,0,0,0,0,0,18,2,1,1,1,0.0,1,malicious,1.1602401949064365,-2.119747713764147,-0.1526809505368641
1,0,4,0,0,0,0,1,0,0,0,0,0,0,13,12,0,0,2,190.33087003121076,0,benign,0.556736355119399,0.11484155859164537,1.0975177128199296
1,0,0,0,1,0,1,1,0,0,0,0,0,0,8,2,0,1,1,3.5412165036711025,1,malicious,-0.013235718647158255,0.7313329546693311,0.10811880956471796
0,0,2,0,0,0,0,0,0,0,0,0,0,0,51,22,0,0,1,862.4022708755001,1,malicious,0.029575004733540616,-0.17553925554473154,-0.9707255488363861
0,0,4,0,0,0,0,0,0,0,0,0,0,0,57,1,1,0,1,16.164588236038387,1,malicious,0.7553519684047664,1.3743918331769716,0.06324381267580444
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,8,2,2,2,46.69683166632723,1,malicious,-0.26059261138216067,0.4621154198372197,0.5722412389139966
1,0,0,1,1,0,1,0,0,0,0,0,0,0,8,1,0,1,0,2.212574614889658,1,malicious,1.6211267899540165,-1.3206317909138923,0.5532089648076627
8,1,0,1,1,0,1,1,0,1,0,1,1,0,92,28,1,1,2,205.2084446059494,1,malicious,0.8119313538897982,-1.4460328386278547,-0.1819374062346532
1,0,0,1,1,0,1,1,0,0,0,1,1,0,26,6,0,1,1,20.410224744412588,1,malicious,0.7812502835191026,-0.6205114820730019,-1.27654007654375
1,0,0,1,1,0,1,1,0,0,0,0,0,0,18,1,1,1,1,12.154646369595104,1,malicious,-0.44913712517463744,1.433351894853219,0.005099349130801191
1,0,0,1,1,0,1,0,0,0,0,0,0,0,9,8,2,2,1,26.09958689110361,1,malicious,0.41419202195653987,-0.6726325494844978,-0.7094402650145033
2,0,0,1,1,0,1,0,0,0,0,0,0,0,10,8,1,1,1,5.407946287771594,1,malicious,-0.7542250381388783,-2.3066332805502094,1.2770331400890607
1,0,0,1,1,0,1,0,0,0,0,0,0,0,14,3,1,1,1,0.0,1,malicious,2.254302774156585,-0.5261220549170215,0.8568389973765962
2,0,0,1,1,1,1,1,0,0,0,1,1,0,18,7,1,1,1,287.9423828125,1,malicious,1.4967223700175496,0.10402708429410254,-0.4317833907065749
2,0,0,1,1,0,1,1,0,0,0,1,1,0,17,4,1,1,1,52.9072265625,1,malicious,-0.03954044459268596,0.16348807488789943,-1.7484892167160786
1,0,1,0,0,0,0,0,0,0,0,0,0,0,17,6,0,1,1,51.58839427925735,1,malicious,-0.32550276211835805,3.180055461856637,-1.1269838390815694
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,2,1,1,1,1.6779914691286062,0,benign,1.1748198830379233,-0.10896893853541072,0.5195403156242646
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,1.6310559397178106,1,malicious,1.5023890761832774,-0.6072856302425078,-1.5494000375603512
41,0,0,1,1,1,1,0,0,0,1,0,0,0,120,32,4,4,4,272.94073607509705,1,malicious,-0.45122048436049794,-0.7172427790164696,-0.7821496102180588
2,0,0,1,1,1,1,1,0,0,0,0,1,0,17,7,0,1,1,22.656265280565457,1,malicious,0.12958687370018676,1.548884904272949,1.3381001200110056
2,0,0,1,1,1,1,1,0,0,0,0,1,0,26,5,2,0,2,188.50686687314717,1,malicious,0.6389995400407386,-0.03092372427632275,0.8842902970345763
3,0,0,1,1,0,1,0,0,0,0,0,0,0,98,5,1,1,1,57.84767064868861,1,malicious,0.30290278323923914,0.07068367203591415,-1.0015108425416823
6,1,0,1,1,0,1,1,0,1,0,1,1,0,122,31,1,1,2,412.4189453125,1,malicious,1.0755231496388737,-1.515569024075205,0.8054295753430062
1,0,0,1,1,0,1,0,0,0,0,0,0,0,27,6,1,1,1,45.5413371438891,1,malicious,2.678928324958838,-0.20753142051760906,0.1286518600708643
0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,35,0,0,14,54.452584628816176,1,malicious,0.4909508372052906,-0.3839381093749842,-0.8544700024191157
3,0,0,1,1,1,1,1,0,0,0,0,1,0,17,6,1,1,1,9.478044102048404,1,malicious,1.4440032488047707,0.3818443272551172,-1.9050834061657438
0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,6,1,0,1,29.028114301736252,1,malicious,-0.7925089356723577,-2.3558706605127897,-0.0462314822548954
2,0,1,0,0,0,0,0,0,0,0,0,0,0,22,7,0,0,1,219.04427034293596,1,malicious,1.2416653690041466,0.5420102723522519,0.2057892615142774
1,0,0,1,1,0,1,0,0,0,0,0,0,0,14,2,1,1,1,17.809966455810674,1,malicious,0.8168132440595227,1.4691153130650847,1.1159108093628018
9,1,0,1,1,0,1,1,0,1,0,1,1,0,114,33,1,1,2,436.0573339271825,0,benign,1.2099779940537367,-0.4481282650004563,0.6824252751194657
1,0,0,1,1,0,1,0,0,0,0,0,0,0,5,1,0,1,0,0.0,1,malicious,0.15491250115474295,-1.1490155922290946,-1.334783509723457
1,0,6,0,0,0,0,1,0,0,0,0,0,0,103,25,-1,1,0,112.47780735692939,1,malicious,0.3995978440827208,0.996868958545915,0.07085375162988146
1,0,0,1,1,0,1,1,0,0,0,0,0,0,17,2,1,0,1,25.98322458677819,1,malicious,-0.6533295412384598,-1.4088797294913735,3.2817728621973505
0,0,0,1,1,0,1,0,0,0,0,0,0,0,19,3,2,2,2,30.756572750927074,1,malicious,-1.399114650001078,1.0386334808822353,-2.309822620666994
2,1,0,1,1,0,1,1,0,1,0,1,1,0,102,32,1,1,2,741.693359375,1,malicious,-1.198149790228083,1.495587539169694,-0.42089386463987205
3,0,1,0,0,0,1,0,0,0,1,0,0,0,17,6,1,1,1,19.950789301682207,0,benign,0.6921235269127004,0.14460027162495329,0.5054280254053947
1,0,0,0,1,0,1,0,0,0,0,0,0,0,7,2,1,1,1,0.0,1,malicious,-0.241824773320877,0.33751948841655943,0.09735598555577185
1,0,0,1,1,0,1,0,0,0,0,0,0,0,20,7,1,1,1,97.81776369349855,1,malicious,-2.5375812139733678,0.10719579725088907,0.01921632904825942
6,1,0,1,1,0,1,1,0,1,0,1,1,0,105,36,1,1,2,603.1396484375,1,malicious,0.5184381999585979,-0.4140765664450941,0.7229261554955111
29,0,1,1,1,1,1,0,0,0,1,0,0,0,101,33,3,4,3,734.2547775055764,1,malicious,-2.006785242677003,0.7208141004568912,-0.15627026296074337
9,1,0,1,1,0,1,1,0,1,0,1,1,0,102,22,1,1,2,358.0999437041138,1,malicious,-0.4929442196869038,0.01019079479175145,0.5608924950671341
1,0,0,0,0,0,1,0,0,0,0,0,0,0,22,6,1,1,1,0.0,1,malicious,-1.7479497988744648,-0.08692306349663,-0.09107174999746759
10,1,0,1,1,0,1,1,0,1,0,1,1,0,92,29,1,1,2,277.2132321778835,1,malicious,-0.010808053062867326,-0.08690040478907217,-0.8034636856129358
1,0,1,1,1,0,1,1,0,0,0,0,0,0,123,30,10,17,10,61.68526724064879,1,malicious,-0.8103840218190665,-0.2979215485340674,0.035682417959241555
3,0,0,0,0,0,1,0,0,0,1,0,0,0,31,5,1,1,1,36.26054169249505,1,malicious,0.023395500290092717,-1.0374453041027984,-0.0849202245273254
3,0,6,1,1,1,1,0,0,0,0,0,0,0,71,34,3,3,3,332.4842904236339,1,malicious,-0.5648972488004502,0.17186589195829116,-1.9577746190152747
1,0,0,1,1,0,1,0,0,0,0,0,0,0,11,1,0,1,0,0.0,1,malicious,1.9134702340950933,0.00308785801477368,-0.10638941114773057
1,0,0,1,1,0,1,0,0,0,0,0,0,0,31,8,1,1,1,0.0,1,malicious,0.9659671667428548,-0.4185422492159806,1.3255617755230025
4,0,0,1,1,0,1,0,0,0,0,0,0,0,25,12,4,4,6,441.54410682485053,1,malicious,-0.19883824580317325,-0.6911701303490083,-0.8192287166797115
3,0,2,1,1,1,1,0,0,0,0,0,0,0,88,34,10,7,6,63.4544618815699,1,malicious,0.5708513924294577,0.7302873836959048,0.22546021181170503
1,0,0,1,1,1,1,1,0,0,0,1,1,0,33,6,0,1,1,349.693359375,1,malicious,0.644512607578876,0.3311224289323202,-1.1282395296866894
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,1,1,0.0,1,malicious,0.6240833312077735,-1.3328402446951964,-0.014766348562356037
10,1,0,1,1,0,1,1,0,1,0,1,1,0,106,36,1,1,2,177.64497780430457,1,malicious,-0.6306386795212896,-0.7391345738040103,1.7528096180975596
10,0,0,1,1,0,1,0,0,0,0,0,0,0,23,3,1,1,1,0.0,1,malicious,-0.4157736669431553,2.110647714434433,1.5043252819834132
26,0,2,0,1,0,1,1,0,0,0,0,0,0,120,35,30,38,26,154.34482295279196,1,malicious,0.418382239462516,-1.1939155602987699,-0.17665295905112374
21,0,0,0,0,1,1,0,0,0,0,0,0,0,16,1,6,17,7,30.073574335373934,1,malicious,-0.9962423410974587,-0.8246057314354184,1.647954682321448
1,0,0,1,1,0,1,0,0,0,0,0,0,0,13,2,1,1,1,19.84136606441722,1,malicious,-1.5736392534024142,-0.49866139229495254,-0.9645431342648089
0,0,0,1,1,0,1,0,0,0,0,0,0,0,8,2,0,1,0,5.9621496962049365,1,malicious,0.9118078582158763,1.248131521517797,-0.6226058811580883
2,0,0,0,0,0,1,0,0,0,1,0,0,0,90,6,1,1,1,146.66664047380172,1,malicious,-1.6267033370517217,1.4711107104673198,0.03641895979092529
1,0,0,1,1,0,1,0,0,0,0,0,0,0,9,3,0,1,1,3.585352257185609,1,malicious,-0.630203512801813,-1.325004913551069,0.4952295623879469
7,1,0,1,1,0,1,1,0,1,0,1,1,0,117,34,1,1,2,662.8434014963314,1,malicious,-0.4382471678901629,-1.5424220791990702,-0.5491668093586145
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,2,1,1,1,10.151534047695543,1,malicious,-0.4061856372303942,-0.5232023287859023,0.13349817191477933
1,0,0,1,1,0,1,0,0,0,0,0,0,0,25,4,1,1,1,6.064881678584941,1,malicious,1.4409582867245512,0.0016020080101817413,0.2599054825577498
1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,6,2,1,2,64.32158779375646,1,malicious,-0.22601918221902279,1.798331624914223,-0.41875640487402577
1,0,0,1,1,0,1,1,0,0,0,1,1,0,19,9,1,1,1,52.703125,1,malicious,0.03654980980345223,-1.1831271838695578,-1.0016266700184007
41,0,3,1,1,1,1,0,0,0,1,0,0,0,75,35,3,4,3,183.41513776875095,1,malicious,0.49352914922886737,1.2231482104696738,1.4617192045466445
1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,1,1,1,17.648568688608414,1,malicious,-0.09663726840062953,0.4978091532531729,0.8423525113902632
0,0,2,0,0,0,0,0,0,0,0,0,0,0,26,9,0,0,1,36.304466405082906,1,malicious,0.9260668374488576,0.6376768414751188,-0.401682350177848
1,0,1,1,1,0,1,0,0,0,0,0,0,0,15,8,1,1,2,0.0,1,malicious,0.4777571315841378,0.4809638721468024,0.05667572293684112
5,0,0,1,1,1,1,0,0,0,1,0,0,0,95,37,3,3,3,1250.1440425353292,1,malicious,1.2697828070746482,0.7625924120913382,0.08852666137106119
37,0,2,1,1,1,1,0,0,0,1,0,0,0,93,47,3,2,3,738.1537097584704,1,malicious,0.39331642155485136,1.0497403065952866,-1.2402451635820977
2,0,0,1,1,0,1,0,0,0,0,0,0,0,5,4,1,0,1,69.45665055577804,1,malicious,0.17248958575902187,-0.09373834987988586,-0.6901302581348755
0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,8,0,0,1,58.7253940724125,1,malicious,-2.0082292546503955,-1.022998425387787,-0.7637037749629518
4,0,2,1,1,1,1,0,0,0,0,0,0,0,124,44,16,16,10,39.28716963800591,1,malicious,-1.0254496000032314,1.1794848911045677,2.0531497454225662
1,0,0,1,1,0,1,1,0,0,0,0,0,0,9,2,1,1,1,2.8895710096387406,1,malicious,0.9271186425440708,-0.9410009885130063,1.8545635095541086
1,0,0,1,1,0,1,0,0,0,0,0,0,0,13,6,1,1,1,9.06981133396726,1,malicious,-0.6676379961519865,-0.23345238227496942,1.140742079211542
0,0,0,1,1,0,1,0,0,0,0,0,0,0,49,15,0,1,1,25.10153336580018,1,malicious,-0.034367057856094875,-0.11910176041733603,-0.676306624790928
1,0,0,1,1,0,1,1,0,0,0,0,0,0,20,2,0,1,1,0.0,1,malicious,0.1342189463552268,0.41543080939680704,1.4774209931281443
2,0,0,1,1,0,1,0,0,0,0,0,0,0,15,7,1,1,1,0.0,1,malicious,-0.2889255446961394,0.5506812939207844,-0.08752998885512853
11,0,0,1,1,0,1,0,0,0,0,0,0,0,97,39,2,1,1,192.46045032400093,1,malicious,1.691807557511473,-0.7754254315289042,0.17299217173943537
1,0,0,1,1,0,1,1,0,0,0,0,0,0,99,31,18,15,11,106.65507527262663,1,malicious,-2.220906055125619,1.7143275530341866,-0.8202074900755323
2,0,0,1,1,0,1,0,0,0,0,0,0,0,25,6,1,1,1,8.184726551500384,1,malicious,1.1160165770373727,1.451362719556222,0.003011111972825195
4,0,0,1,1,0,1,0,0,0,0,0,0,0,23,7,1,1,1,25.83021701322881,1,malicious,0.23132292797701565,0.22260253499143032,-0.10245725815490705
0,0,2,1,1,1,1,0,0,0,0,0,0,0,100,32,22,30,11,34.11942665627933,0,benign,-0.5509203044703621,-0.03447394229654561,0.3334099807421277
0,0,6,0,0,0,0,1,0,0,0,0,0,0,110,26,0,0,25,26.381775603010215,1,malicious,0.9763609205643647,-0.8097548489384837,-1.8597491322193584
1,0,0,0,1,0,1,0,0,0,0,0,0,0,27,6,1,1,1,6.15685753246156,1,malicious,-1.1370831950298925,-0.02995599310177852,-0.6434173196900702
1,0,0,1,0,0,0,0,0,0,0,0,0,0,22,6,0,1,1,0.0,1,malicious,0.9379740728086458,-0.001105643191139678,-1.2482369436269
30,0,0,1,1,1,1,0,0,0,1,0,0,0,124,40,4,3,3,704.4621920425396,1,malicious,-0.8395453294177239,-1.7868810984816257,0.4521529152314458
2,0,0,1,1,0,1,0,0,0,0,0,0,0,20,0,1,1,1,4.273389461544632,1,malicious,-0.492885633422681,0.8432824041970381,1.377611097960354
1,0,0,1,1,0,1,0,0,0,0,0,0,0,15,2,1,1,1,9.407559087626916,1,malicious,0.6822129175399829,2.2408079860614154,-0.42351177867451645
1,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,0,1,1,9.38811601712918,1,malicious,-0.08920140724545857,-0.4394798772090304,-0.06894778442492246
1,0,0,0,0,0,0,0,0,1,0,0,0,0,24,8,2,1,1,58.0329348342316,1,malicious,0.7589084246301089,0.016894349161979776,-1.2376233368141343
0,0,6,0,0,0,0,1,0,0,0,1,1,0,34,10,0,0,0,349.693359375,1,malicious,0.20327736686344666,1.180678613201686,-0.14171221038671106
0,0,2,1,0,0,0,1,0,0,0,1,1,0,21,13,0,0,1,603.1396484375,1,malicious,-0.2868144898213439,-0.9473163343448789,-0.3050069654535774
1,0,1,1,0,0,0,0,0,0,0,0,0,0,25,11,2,2,2,42.85158538268211,1,malicious,0.1566073862921529,-1.9566247976903988,-0.5929144378628919
2,0,0,1,1,1,1,1,0,0,0,0,1,0,27,8,1,1,1,29.922626128555468,1,malicious,0.5369475897880162,-0.11081133633166498,2.693800133484191
1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,1,0.3300798539216112,1,malicious,-0.3297978873888997,0.9073275433407828,-0.7671460456244849
1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,2,1,0.0,1,malicious,0.546763881539255,-0.6479126772020468,-0.5329669501056766
9,1,0,1,1,0,1,1,0,1,0,1,1,0,100,25,1,1,2,374.2080551883601,0,benign,-0.16858630685415166,-0.5471785844463334,-0.7955218978414014
10,1,0,1,1,0,1,1,0,1,0,1,1,0,106,33,1,1,2,267.0367371012767,1,malicious,-0.11367696939691867,-1.312602780031832,-0.4403761863048528
1,0,0,1,1,0,1,0,0,0,0,0,0,0,24,10,1,1,1,32.2285946999862,1,malicious,0.44362055644123943,-1.9545831344522437,-0.6781273412732778
8,1,0,1,1,0,1,1,0,1,0,1,1,0,98,33,1,1,3,226.70537585910384,1,malicious,-0.7408976348746833,0.8732740296631751,0.902582979867759
2,0,0,0,0,0,0,1,0,1,0,0,1,0,45,5,1,1,1,75.75231323536084,1,malicious,-1.5196493728621812,2.2141187163551863,0.5807304268363576
1,0,0,1,1,0,1,1,0,0,0,0,0,0,11,1,1,1,1,25.822150964024967,1,malicious,0.3622479243485291,1.3237774708342398,-0.7624729365328679
2,0,5,1,1,1,1,1,0,0,0,0,0,0,66,31,3,3,3,197.51192352627592,1,malicious,-1.8883453387905058,0.3917360499968607,-1.4047139380511717
0,0,0,1,1,0,1,1,0,0,0,0,0,0,85,1,2,0,1,19.221194584033427,1,malicious,0.6470884264976574,-0.5879368744584835,0.9736086804534961
0,0,2,0,0,0,0,1,0,0,0,0,0,0,110,28,0,30,24,58.072878695586496,1,malicious,1.8215580252204207,1.204820350973995,-1.6168081965413061
0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,5.811823079655743,1,malicious,0.6570991236382695,0.5105668972328109,0.5450610301935861
2,0,0,0,1,0,1,0,0,0,0,0,0,0,6,1,1,1,1,13.053295324740063,1,malicious,1.7984165780607535,-1.095674346767222,0.24756592937664804
1,0,0,1,1,0,1,1,0,0,0,0,0,0,18,2,0,1,1,11.501462655337187,1,malicious,-0.7533341133077543,-1.4979008090880235,-0.8890429502187545
2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,2,2,2,118.18458382704898,1,malicious,-1.710200020797779,-1.2182094817312599,-1.8842493765860333
1,0,0,1,1,0,1,0,0,0,0,0,0,0,5,2,0,1,0,0.0,1,malicious,0.16032063783707012,-0.25895096249859273,0.8288972438920598
0,0,1,1,0,0,0,0,0,0,0,0,0,0,18,8,2,2,2,29.463778848681727,1,malicious,1.0883755032194815,0.5043184248786824,0.095874442783196
4,0,0,1,1,0,1,0,0,0,0,0,0,0,21,11,1,1,1,325.0913041000931,1,malicious,-0.17512726880811277,0.618417346990586,-1.8046290556377136
0,0,2,1,0,1,0,1,0,0,0,1,1,0,14,13,0,0,1,735.625,1,malicious,1.533169425879314,-0.6864759281622114,-1.0074584756559595
1,0,0,0,1,0,1,0,0,0,0,1,0,0,7,1,1,1,0,53.486328125,1,malicious,2.875879189720311,0.0012286268548014105,-0.5862282338606056
1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,5,2,2,2,41.79483928466502,1,malicious,-2.514437322728157,0.872383695801605,2.4815302595732254
1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,2,1,1,1,3.7887696536022406,1,malicious,0.6598087688941313,0.26788598467069524,2.7097511881463685
1,0,0,1,0,0,1,0,0,0,0,0,0,0,9,3,1,1,1,0.0,1,malicious,1.3883430300299089,-0.7272636787361572,-0.2781498982048787
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,1,1,1,54.71334951371469,1,malicious,1.6980525331614191,-0.9561360981560072,-1.0450624861523574
1,0,0,0,1,0,1,0,0,0,0,1,0,0,4,7,2,1,1,4.19921875,1,malicious,-1.1123637956370394,-1.87429958002926,-1.0376578417427058
1,0,1,1,1,0,1,0,0,0,0,0,0,0,8,5,1,1,1,1.3602889012832287,1,malicious,-1.0582426986544364,-1.0041150799109249,0.42864696098906174
13,1,0,1,1,0,1,1,0,1,0,1,1,0,96,36,1,1,2,357.64891792795237,1,malicious,-0.7567332590887553,0.10137934592063523,1.048096760033244
1,0,0,1,1,0,1,0,0,0,0,0,0,0,6,2,2,1,1,1.874335857118437,1,malicious,0.5297594407465872,0.3200035940794511,-1.1425344269333515
0,0,0,1,1,0,1,1,0,0,0,0,0,0,13,2,1,1,1,3.9895111589522037,1,malicious,-0.1327934670150062,1.8198353341651614,0.5215261815167008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,1,0,1,231.3108906379935,1,malicious,1.4641881800416612,0.7979395126920227,0.7074140585191208
27,0,0,1,1,0,1,0,0,0,1,0,0,0,81,37,4,4,3,252.25218795771045,1,malicious,0.6848075559903436,0.5886847882662698,0.8816017645172184
1,0,0,1,1,0,1,0,0,0,0,0,0,0,30,12,4,4,3,318.8707205400048,1,malicious,0.5172572281057481,0.3866239567342079,-0.13571590896796154
6,0,0,1,1,0,1,0,0,0,0,0,0,0,9,2,1,1,1,9.1459609926486,1,malicious,0.04690173582317268,-1.4773720579160519,-1.3959154768951756
12,0,0,1,1,0,1,0,0,1,0,1,0,0,107,38,1,1,2,735.4580078125,0,benign,0.505592717568066,-1.8239163427625862,-0.5289109887517449
14,1,0,1,1,0,1,1,0,1,0,1,1,0,74,31,1,1,2,341.2065577311879,1,malicious,0.08499674706229338,1.501592772054369,0.26710793702634883
1,0,0,1,1,0,1,1,0,0,0,0,0,0,15,2,1,1,1,7.160876721068442,1,malicious,-0.1286550721087857,-0.9469698327928078,0.06971232839916906
1,0,0,1,1,0,1,0,0,0,0,0,0,0,18,7,1,1,1,0.0,1,malicious,-0.5445825237199596,1.4500651965124016,0.5967521219427919
3,1,1,1,1,1,1,0,0,0,1,0,0,0,111,32,3,3,3,285.2413950465107,1,malicious,0.3457311276433021,-0.9748168979179668,1.1735498953687082
0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6,1,1,1,124.29630098488813,1,malicious,1.3433885362713642,1.1594560906979983,0.4741896685795339
30,0,1,1,1,1,1,0,0,0,1,0,0,0,90,28,3,3,3,162.71762706609982,1,malicious,-0.6679152609964077,0.40317211007850345,-0.8023335999204428
2,0,0,1,1,0,1,0,0,0,0,1,0,0,8,3,1,1,1,2.70703125,1,malicious,-0.613517797560684,1.5094095276145674,0.9228649644437514
7,0,0,1,1,0,1,0,0,0,0,0,0,0,22,9,1,1,1,115.60079780231378,1,malicious,0.19388369887474244,-1.987793729835291,-0.21582613334312192
9,0,1,1,1,1,1,0,0,0,0,0,0,0,122,40,22,27,12,70.96105104305532,1,malicious,1.2128482312418614,0.9433624472370651,-0.2702498541706071
1,0,0,1,1,0,1,0,0,0,0,0,0,0,8,2,0,1,0,0.0,0,benign,-1.7198729509995845,-1.85538752449801,-0.8358656210306069
1,1,5,0,0,0,0,1,0,0,0,0,0,0,23,28,0,0,2,15.623050305275056,1,malicious,0.7800848384241998,0.35567941691640687,-0.9415914416315913
0,0,0,1,1,0,1,0,0,0,0,0,0,0,8,2,0,1,0,0.0,1,malicious,-0.43376972412526615,-0.3639225059446525,0.4262303047085375
0,0,0,1,1,0,1,1,0,0,0,0,0,0,14,2,0,1,1,21.24953533496374,1,malicious,1.4465516085711192,1.0064653807438164,1.035602107662657
1,0,1,0,0,0,0,1,0,0,0,0,0,0,18,12,1,2,2,63.909965101940024,1,malicious,-1.2884795210613196,-0.21499781234467621,-0.25404775662265894
5,1,0,1,1,0,1,1,0,1,0,1,1,0,106,26,1,1,2,349.693359375,1,malicious,1.2169033611387308,-0.7561931692486673,2.4611552618775483
1,0,1,0,0,0,0,0,0,0,0,0,0,0,33,8,2,2,2,112.3983369349966,1,malicious,1.0165503314329098,-0.040696647896266425,0.45861416769499375
1,0,1,0,0,0,0,0,0,0,0,0,0,0,34,8,2,2,2,162.16495340464883,1,malicious,2.5291050793440357,-0.6704288094147814,-0.4165194017719943
35,0,6,1,1,1,1,0,0,0,1,0,0,0,102,27,3,3,3,716.1987145482341,1,malicious,-0.8822098840588796,-0.2765548096200289,-1.4668645406647451
1,1,0,1,1,0,1,1,0,0,0,0,0,0,23,3,1,1,1,7.247575113817252,1,malicious,0.5456208606384254,-0.4319060573272108,0.39715964730862674
4,0,0,0,0,0,1,0,0,0,0,0,0,0,23,5,1,0,2,200.27026284850433,1,malicious,0.08366951743899613,-1.1647405628048073,0.5734247516878079
1,0,1,1,1,0,1,0,0,0,0,0,0,0,17,8,1,1,2,163.119237836134,1,malicious,-0.2957051257249528,0.8755057574498485,0.7986328522551464
1,0,0,1,1,0,1,0,0,0,0,0,0,0,13,12,2,1,1,4.676849556627917,1,malicious,0.15468523955170563,-0.4971565901084242,-0.35142020560632586
1,0,0,1,1,0,1,0,0,0,0,0,0,0,6,1,0,1,0,0.0,1,malicious,2.2456238937590083,0.2763575301199003,-1.2459394838881814
1,0,0,1,0,0,0,0,0,0,0,0,0,0,20,7,0,1,2,7.123624807393382,1,malicious,-0.32028891272771043,0.7742384092158446,-0.7496390537842558
1,0,1,1,0,0,0,0,0,0,0,0,0,0,24,7,-1,0,2,3.179138059400103,1,malicious,-1.7552626051973135,-0.7358112585114823,-0.18946828044249492
0,0,2,0,0,0,0,0,0,0,0,0,0,0,94,24,0,0,1,332.7195572511261,1,malicious,-0.20190043398519597,0.6439690644983973,-0.3866909572989193
1,0,0,0,1,0,1,0,0,0,0,0,0,0,5,1,1,1,1,6.680341344273191,1,malicious,-0.6501346836451719,-0.2816235759043261,-0.7804159806421653
1,0,1,0,0,0,0,0,0,0,0,0,0,0,22,6,1,2,1,89.29749191309095,1,malicious,-1.1437090100495066,-0.34511117624928195,0.1712288262666415
1,0,0,0,1,0,1,0,0,0,0,1,0,0,12,2,1,0,1,23.058406197650527,1,malicious,-1.6959092217979137,0.6976664750737138,0.8086107704527123
1,0,0,1,1,0,1,0,0,0,0,0,0,0,39,8,1,1,1,0.0,1,malicious,1.2772619881939362,0.07653871684139972,0.5812202321429922
4,0,1,1,1,0,1,0,0,0,0,0,0,0,13,4,1,1,1,0.0,1,malicious,0.02820499768780002,0.0896867215435371,0.01136124743910113
3,0,0,0,0,0,1,0,0,0,0,0,0,0,107,27,1,2,1,171.67813185990516,1,malicious,-0.8713400352666214,0.8443005506584432,-0.3337586198188961
7,0,0,0,0,0,1,0,0,0,0,0,0,0,84,33,4,18,7,83.94674842195175,1,malicious,-0.7398081537707704,-0.12152156570206409,-0.5813589083967489
1,0,1,1,1,0,1,1,0,0,0,0,0,0,15,3,1,0,1,0.0,1,malicious,2.8084691259392196,0.63580484537202,0.22929292743776122
1,0,0,1,1,0,1,0,0,0,0,0,0,0,25,1,-1,1,1,10.085182706076669,1,malicious,0.8843516246370043,-0.5759606711407735,0.07765872525981399
2,0,1,1,1,0,1,0,0,0,0,0,0,0,14,7,1,1,1,0.3231982297202922,1,malicious,-0.6235230974542755,0.4420776345979725,-0.11117280614501142
3,0,0,1,1,1,1,1,0,0,0,1,1,0,17,0,1,1,1,1.3642578125,1,malicious,-0.5757379008525759,0.005615672607829676,0.8585580044651032
2,0,0,0,1,0,1,0,0,0,0,0,0,0,5,2,0,0,0,31.194927123252832,1,malicious,1.9673229877324034,0.573011460197518,0.7609637210562917
1,0,0,0,0,0,1,0,0,0,1,0,0,0,13,6,1,1,1,66.18511966186509,1,malicious,0.7832529714483875,-1.7668464946091482,0.17047442255761758
