Page,Encrypt,ObjStm,JS,JavaScript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,obj,stream,xref,trailer,startxref,filesize_kb,Colors_gt_224
6,0,0,1,1,1,1,0,0,0,1,0,0,95,164,3,3,3,336.70368477417423,0
1,0,0,1,2,0,0,0,0,0,0,0,0,29,1,0,1,0,17.91650168469067,0
18,1,0,4,5,0,0,0,0,1,0,9,0,301,88,1,1,1,368.9482964362088,0
3,1,0,4,5,0,1,0,0,1,0,0,0,77,26,1,1,2,2542.3259294484615,0
16,1,0,4,5,0,0,1,0,1,0,9,1,83,39,1,1,2,333.9819912211998,0
2,0,0,1,2,0,0,0,0,0,0,0,0,76,77,0,6,0,287.03198062428635,0
3,0,0,1,1,0,0,0,0,0,0,0,0,5,5,1,1,1,1.6134496002570415,0
15,0,1,0,1,1,1,9,0,0,0,0,0,50,167,10,4,4,349.4775631962092,0
0,0,0,0,0,0,0,0,0,0,0,0,0,77,10,2,2,2,342.7733212701527,0
28,0,1,0,1,1,1,0,0,0,0,0,0,123,148,3,3,3,255.8461469097391,0
1,0,0,1,0,0,0,1,0,0,0,1,1,50,2,1,0,1,70.56090956853204,0
5,0,1,1,1,1,1,0,0,0,1,0,0,425,165,3,3,3,2780.6602374528456,0
7,1,0,4,5,0,0,0,0,1,0,9,1,85,34,1,1,2,1931.8264791914605,0
4,0,0,0,6,0,1,0,0,0,0,0,0,49,4,1,1,1,277.2196141046157,0
2,0,0,0,0,0,0,0,0,0,0,0,0,71,8,2,2,2,35.31818403493307,0
5,1,0,4,5,0,0,1,0,1,0,9,1,84,37,1,1,2,681.4924784402141,0
2,0,0,2,3,0,1,0,0,0,0,0,0,11,1,1,1,1,21.021357125409587,0
2,0,0,0,0,4,2,5,0,0,0,1,0,57,16,10,15,6,33.186318972787745,0
0,0,6,0,0,0,0,0,0,0,0,0,1,38,9,2,0,6,239.75452069227504,0
2,0,0,1,2,0,0,0,0,0,0,0,0,56,5,0,0,0,65.58105226774762,0
37,0,2,13,19,10,0,1,0,0,0,0,0,473,70,30,22,12,265.4668199020987,0
0,0,2,0,2,0,0,0,0,0,0,0,0,47,2,0,0,1,33.98700393164295,0
2,0,0,1,2,0,1,1,0,0,0,0,0,0,1,1,1,1,19.26740903479892,0
1,0,0,0,1,0,1,0,0,0,0,0,0,69,3,1,1,1,25.02935183844854,0
1,0,1,1,1,1,1,0,0,0,1,0,0,65,178,4,3,3,2349.754676673063,0
3,0,1,0,0,0,0,0,0,0,0,0,0,47,9,2,2,2,344.1331116044338,0
2,0,0,1,1,0,1,0,0,0,0,0,0,57,5,0,1,7,53.191601154077986,0
2,0,0,0,1,0,0,1,0,0,0,0,0,47,2,1,1,0,16.950789916453108,0
1,0,0,1,2,0,0,0,0,0,0,0,0,50,0,0,1,1,20.744639859792112,0
1,0,0,1,2,0,0,1,0,0,0,0,0,57,2,0,0,1,38.09826375252598,0
4,0,1,1,1,1,1,0,0,0,1,0,0,565,204,3,3,4,271.02932832753794,0
1,0,0,0,0,0,0,0,0,0,0,0,0,31,6,1,0,1,22.839601592139683,0
0,0,0,1,0,0,0,0,0,0,0,0,0,34,2,1,1,1,33.91566839314887,0
4,0,0,1,2,0,0,0,0,0,0,0,0,69,5,1,1,1,11.81407917197805,0
2,0,0,1,2,0,0,0,0,0,0,0,0,18,3,1,1,1,27.291794948532555,0
26,0,3,1,19,1,1,15,0,0,0,0,0,252,125,5,3,10,66.936001209204,0
2,0,0,1,2,0,0,0,0,0,0,0,0,42,4,1,1,1,7.1334774029258305,0
2,0,0,0,0,0,0,5,0,0,0,0,0,59,25,0,0,6,35.48496498203249,0
0,0,2,0,0,0,0,1,0,0,0,0,0,27,29,0,0,1,60.477106502977776,0
10,0,66,0,0,4,2,1,0,0,0,8,1,45,23,7,0,6,16.5394806115544,0
4,0,2,0,0,0,0,0,0,0,0,0,0,222,53,18,0,20,258.78556305477537,0
1,0,0,2,0,0,0,1,0,0,0,0,0,60,4,1,0,1,2662.0319042198553,0
0,0,0,2,3,0,1,1,0,0,0,0,0,8,4,1,1,1,27.31222965523658,0
1,0,0,0,0,0,2,0,0,0,0,1,0,50,9,2,2,2,58.10884644096129,0
1,0,0,2,3,0,1,1,0,0,0,0,0,40,3,1,1,1,66.09658010059664,0
2,0,0,1,2,0,0,0,0,0,0,0,0,24,1,0,1,1,174.2865077017347,0
0,0,0,1,0,0,0,0,0,0,0,0,0,58,3,0,1,3,77.0883154157079,0
0,0,0,1,1,0,1,0,0,0,0,0,0,8,0,1,1,1,4.536722309763963,0
1,0,0,1,0,0,0,0,0,0,0,0,0,20,9,0,0,1,0.9080716690395079,0
2,0,0,1,1,0,1,0,0,0,0,0,0,50,5,1,1,0,55.068513999345285,0
1,0,0,1,2,0,1,0,0,0,0,0,0,12,5,1,1,1,12.631615734615215,0
0,0,0,5,0,0,0,0,0,0,0,0,0,5,2,1,1,1,21.933005806867136,0
2,0,0,2,3,0,1,1,0,0,0,0,0,0,1,1,1,1,45.01568497879512,0
1,0,0,1,2,0,0,0,0,0,0,0,0,32,2,1,1,0,8.70210825391683,0
28,0,2,0,1,1,0,2,0,0,0,0,0,89,167,0,0,4,82.62306797099167,0
2,0,0,3,0,0,1,1,0,0,0,0,1,1,2,1,1,1,50.31382122624342,0
13,1,2,4,0,0,0,1,0,0,0,0,0,437,25,31,0,1,583.1274948352994,0
11,0,5,0,0,3,2,3,0,0,0,1,1,68,6,9,0,6,42.893381509107584,0
1,0,0,1,3,0,1,0,0,0,0,0,0,12,2,1,1,1,20.62308441964814,0
1,0,0,0,1,0,0,0,0,0,0,0,0,21,3,1,1,1,23.187800649977653,0
0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,10,0,1,174.08892316618955,0
1,0,0,0,3,0,1,1,0,0,0,0,0,30,9,1,1,1,29.00167249673144,0
0,0,2,5,2,0,1,0,0,0,0,0,0,32,14,4,6,1,56.02943254343887,0
1,0,0,2,3,0,1,1,0,0,0,1,1,56,16,1,1,1,38.82465816736372,0
2,0,2,0,0,0,1,5,0,0,0,0,0,422,7,10,10,6,243.70106646994847,0
3,0,1,1,1,1,1,0,0,0,1,0,0,80,208,3,3,3,3223.6924665353663,0
0,0,5,0,0,0,0,1,0,0,0,0,1,30,8,0,3,1,384.87619596737306,0
2,0,0,0,0,0,1,1,0,0,0,0,1,25,8,1,15,1,6.128822688969493,0
0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,2,2,2,44.86820680258231,0
4,0,0,3,4,0,1,0,0,0,0,0,0,62,1,1,1,1,48.88189702120262,0
1,0,2,1,1,0,0,0,0,0,0,0,0,387,47,22,0,2,260.0027933772302,0
2,0,0,1,1,0,1,1,0,0,0,0,0,60,2,1,1,1,26.686127656222382,0
3,1,0,4,5,0,0,0,0,1,0,9,1,96,33,1,1,2,713.2993913525177,0
0,0,1,0,0,0,0,0,0,0,0,0,0,24,2,2,1,1,33.68128330495352,0
1,0,0,0,0,0,0,0,0,0,0,0,0,38,7,0,0,0,10.466385322351483,0
1,0,0,2,3,0,1,0,0,0,0,0,0,37,2,1,1,1,0.8546734766422333,0
1,0,1,0,0,0,0,0,0,0,0,0,0,91,31,2,2,2,310.2656276745442,0
3,0,66,0,0,3,2,0,0,0,0,0,0,31,7,33,0,11,31.194993537974376,0
0,0,0,1,2,0,1,1,0,0,0,0,0,2,0,0,1,1,9.819005106769309,0
1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,2,1,34.80340175596379,0
0,0,0,2,4,0,0,1,0,0,0,0,0,47,18,0,0,1,51.95943096881827,0
1,0,0,2,1,0,1,1,0,0,0,0,0,7,4,1,1,1,1.8398870387443154,0
1,0,0,1,2,0,0,0,0,0,0,0,0,22,0,1,1,1,29.739665108708504,0
4,0,0,0,1,0,1,5,0,0,0,0,0,73,5,9,2,1,93.73018092349332,0
1,0,0,2,3,0,1,0,0,0,0,0,0,7,5,1,1,1,29.487141837438713,0
5,1,0,4,5,0,0,1,0,1,0,9,1,79,24,0,38,2,579.3413679651837,0
3,0,2,0,0,0,0,1,0,0,0,0,1,69,24,0,0,1,346.1477886717105,0
3,0,0,0,0,0,0,3,0,0,0,1,1,43,8,2,0,2,76.19230840022746,0
2,0,0,1,1,0,1,0,0,0,0,0,0,5,2,1,1,1,27.154716042632383,0
0,0,0,1,1,1,1,0,0,0,1,0,0,72,161,3,3,3,368.0433114058128,0
10,1,0,4,5,0,0,1,0,1,0,9,1,78,41,1,1,2,473.71645490709165,0
2,0,0,2,1,0,1,0,0,0,0,0,0,3,6,1,1,1,1.7835260678349378,0
1,0,0,1,2,0,1,0,0,0,0,0,0,18,3,1,1,1,37.277445210918174,0
2,0,0,1,2,0,0,0,0,0,0,0,0,42,2,0,1,0,42.92881436539251,0
1,0,0,0,0,0,1,0,0,0,0,0,0,10,7,1,1,1,5.988210501649238,0
0,0,2,1,1,0,0,1,0,0,0,0,0,48,22,0,0,1,348.9961120430188,0
3,0,0,0,0,0,0,0,0,0,0,0,0,74,10,2,2,2,242.16932076867076,0
0,0,0,1,2,0,0,0,0,0,0,0,0,26,2,1,1,1,24.067201468626532,0
4,0,0,1,1,0,1,0,0,0,0,0,0,39,1,1,1,1,41.57132038234664,0
0,0,0,3,1,0,1,0,0,0,0,0,0,63,7,1,1,1,10.036432535689787,0
2,0,0,1,1,0,0,0,0,0,0,0,0,20,0,0,1,1,1.2981746371086516,0
1,0,0,0,0,0,1,0,0,0,0,0,0,22,5,1,1,1,57.16681825290374,0
2,0,1,0,0,0,1,0,0,0,0,0,0,93,7,2,2,2,302.2147621458829,0
1,0,0,1,0,0,0,0,0,0,0,0,0,52,3,0,1,1,109.52111830726666,0
1,0,0,0,0,0,0,0,0,0,0,0,0,39,5,0,2,2,21.248600270006882,0
40,0,0,0,0,3,2,3,0,0,0,1,1,8,3,9,15,6,38.27964558327038,0
1,0,0,1,1,1,1,0,0,0,0,0,0,31,3,1,1,4,24.270070062415293,0
1,0,0,5,3,0,1,1,0,0,0,0,0,16,8,1,1,1,17.752293492561304,0
3,0,0,0,0,4,0,0,0,0,0,0,0,81,7,7,18,33,384.6311371871527,0
4,0,0,0,2,0,0,0,0,0,0,0,0,38,6,2,1,2,267.5402996169162,0
1,0,0,0,1,0,0,1,0,0,0,0,0,19,5,1,1,1,55.048991734494095,0
1,0,0,0,6,1,0,1,0,0,0,0,1,64,21,31,0,5,70.09886207505703,0
0,0,2,0,0,0,0,0,0,0,0,0,0,298,71,0,0,1,272.21780193502616,0
1,0,0,2,3,0,1,1,0,0,0,0,0,24,4,1,1,1,13.556779620892858,0
1,0,1,0,0,0,0,0,0,0,0,0,0,65,7,2,2,2,50.49682680417294,0
3,0,0,1,2,0,1,0,0,0,0,0,0,48,3,1,1,1,36.91198594586415,0
4,0,6,0,0,0,0,1,0,0,0,0,0,88,57,5,0,1,378.9959192760921,0
1,0,0,1,2,0,0,0,0,0,0,0,0,20,3,0,0,1,57.70302568241729,0
2,0,4,0,0,0,0,0,0,0,0,0,1,450,61,0,0,5,53.33185235545646,0
3,0,0,1,2,0,1,0,0,0,0,0,0,13,3,1,1,1,64.02142973930364,0
1,0,1,0,0,0,0,0,0,0,0,0,0,36,136,2,0,6,204.4225422619975,0
19,0,0,4,3,0,0,1,0,0,0,0,0,64,32,1,1,1,271.65253970015,0
1,0,2,0,0,0,0,0,0,0,0,0,0,69,24,0,0,2,283.1950660920483,0
2,0,2,0,0,0,0,0,0,0,0,0,0,248,151,22,10,12,99.07733358993644,0
1,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,2,50.722315820356144,0
15,0,0,0,0,0,2,3,0,0,0,1,1,20,100,10,0,1,18.029981474772207,0
2,1,0,4,5,0,0,1,0,0,0,0,0,67,26,1,1,2,269.72074261295364,0
3,0,0,2,3,0,1,0,0,0,0,0,0,40,6,1,1,1,58.38465421247545,0
1,0,0,5,1,0,0,0,0,0,0,0,0,33,23,0,1,1,54.04237427285433,0
1,0,0,4,1,0,0,0,0,0,0,0,0,17,23,1,1,2,85.2266182554603,0
0,0,0,0,0,0,0,1,0,0,0,0,1,10,2,0,0,1,43.32286045183568,0
2,0,0,1,1,0,1,0,0,0,0,0,0,22,2,1,1,1,32.21272356182176,0
2,0,0,0,0,0,0,1,0,0,0,0,0,15,3,1,1,1,14.882451967571335,0
1,0,0,1,1,0,1,0,0,0,0,0,0,63,7,1,1,1,277.24162630154325,0
0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,2,2,2,42.184428701456625,0
2,0,1,0,0,0,0,0,0,0,0,0,0,67,21,0,0,1,782.691764761161,0
2,0,0,1,0,0,0,0,0,0,0,0,0,67,8,0,2,2,162.9881239099514,0
16,0,2,0,0,0,2,3,0,0,0,1,1,51,18,9,30,7,386.58641474688517,0
3,0,1,0,0,0,0,0,0,0,0,0,0,104,51,5,1,11,601.6354422263711,0
1,0,0,0,0,0,0,0,0,0,0,0,0,24,4,1,38,2,46.24337095677811,0
1,0,2,1,0,0,0,1,0,0,0,0,0,57,65,0,0,1,223.36574175348875,0
1,0,0,1,0,0,0,0,0,0,0,0,0,41,2,1,1,1,29.74048555356615,0
1,0,0,3,4,0,1,0,0,0,0,0,0,26,5,1,1,1,153.44160778872157,0
2,0,0,0,0,0,0,1,0,0,0,0,1,19,18,1,0,1,196.42802255588776,0
2,0,1,0,0,0,0,0,0,0,0,0,0,64,9,2,2,1,177.36020018782426,0
1,0,2,1,2,0,0,0,0,0,0,0,0,34,3,0,0,0,12.73370135263951,0
3,0,0,1,2,0,1,0,0,0,0,0,0,50,17,0,1,3,63.28944457736765,0
0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,1,1,1,8.547456615861039,0
3,0,1,0,0,0,0,0,0,0,0,0,0,101,10,2,2,2,91.98694171666541,0
1,0,0,2,3,0,0,1,0,0,0,0,0,10,10,1,1,1,4.9623851140975574,0
9,0,2,1,0,0,0,0,0,0,0,0,0,282,46,0,38,1,293.57569108381244,0
1,0,0,1,2,0,0,0,0,0,0,0,0,15,2,0,1,0,33.2065160455301,0
3,0,0,1,1,0,1,1,0,0,0,1,1,46,7,1,1,1,52.63765280742591,0
1,0,0,2,2,0,1,1,0,0,0,0,0,20,3,0,1,1,29.348687402770427,0
3,0,0,1,1,0,1,0,0,0,0,0,0,56,1,1,1,1,47.66799199899686,0
0,0,0,4,1,0,1,1,0,0,0,0,0,61,6,1,1,1,35.11908486904635,0
2,0,0,0,1,0,1,0,0,0,0,0,1,80,6,1,1,1,42.14461866387771,0
3,0,0,2,3,0,0,1,0,0,0,0,0,65,26,1,1,1,247.15301823715532,0
1,0,4,3,0,0,1,1,0,0,0,0,0,36,2,0,1,15,3.741358719050453,0
1,0,0,1,1,0,1,0,0,0,0,0,0,2,2,1,1,1,8.093790708034124,0
3,0,0,1,1,0,1,0,0,0,0,0,0,46,3,1,1,1,16.712375934907588,0
6,1,0,4,5,0,0,1,0,1,0,9,1,97,46,1,1,2,752.0119106133275,0
3,0,0,1,2,0,1,0,0,0,0,0,0,14,4,1,1,1,2.6521743397281483,0
1,0,0,1,2,0,1,0,0,0,0,0,0,19,1,1,1,1,21.56072551290328,0
6,1,0,4,5,0,0,0,0,1,0,9,1,80,39,1,1,2,178.79773377578093,0
37,0,0,0,0,3,2,3,0,0,0,1,1,32,0,9,15,6,22.20070363918938,0
0,0,0,2,3,0,1,0,0,0,0,0,0,56,3,1,1,1,44.704952270914106,0
4,0,2,0,0,0,0,0,0,0,0,0,0,59,66,18,3,39,205.14170037231563,0
2,0,0,0,0,0,1,0,0,0,0,0,0,26,7,1,1,1,0.7313354915457957,0
3,0,0,1,2,0,0,0,0,0,0,0,0,26,1,0,1,0,34.338384744967726,0
2,0,0,5,13,0,0,0,0,0,0,0,0,230,67,33,12,15,315.10567287739616,0
0,0,0,1,1,0,1,0,0,0,0,0,0,26,1,1,1,1,54.97525990238651,0
2,0,0,1,1,0,1,1,0,0,0,0,0,20,2,1,1,1,3.8548089817517326,0
0,0,0,1,1,0,1,1,0,0,0,0,0,4,4,1,1,1,51.047555083897365,0
14,0,1,5,2,0,0,0,0,0,0,0,0,59,32,22,7,2,240.6486229460571,0
14,0,0,0,0,3,2,3,0,0,0,1,1,35,2,9,0,6,8.533863409053525,0
18,0,2,0,0,4,0,1,0,0,0,0,0,383,54,18,0,1,267.37365033535036,0
3,0,2,0,0,3,0,1,0,0,0,0,1,468,31,0,0,10,370.2702199531195,0
1,0,0,1,2,0,0,0,0,0,0,0,0,34,2,0,0,0,6.008261157405187,0
1,0,0,0,4,0,1,0,0,0,0,0,0,27,5,1,1,1,54.52896881037009,0
4,0,0,1,1,1,1,0,0,0,1,0,0,69,147,1,3,3,3002.6464526531736,0
3,0,0,1,2,0,0,1,0,0,0,0,1,51,3,0,1,1,26.54928133229472,0
5,0,1,0,0,0,0,0,0,0,0,0,0,70,10,2,2,2,334.4227603965544,0
1,0,0,1,2,0,0,0,0,0,0,0,0,5,0,1,1,0,11.929524380857558,0
3,0,0,1,1,0,1,0,0,0,0,0,0,66,4,1,1,0,40.654401578239124,0
2,0,0,0,0,1,0,5,0,0,0,0,0,75,3,0,2,6,63.15915586238229,0
2,0,0,0,0,0,0,0,0,0,0,0,0,95,12,2,2,2,175.10110298053095,0
3,0,1,1,1,0,1,1,0,0,1,0,0,85,131,3,3,0,377.38269024714214,0
3,0,0,3,4,0,0,0,0,0,0,0,0,12,3,1,1,1,8.722398747644117,0
1,0,0,2,4,0,0,0,0,0,0,0,0,50,1,1,1,1,14.334404108467558,0
0,0,0,1,2,0,0,1,0,0,0,0,0,16,1,1,1,1,42.62246972280373,0
0,0,0,0,3,0,1,1,0,0,0,1,1,16,1,1,1,1,12.363173772402973,0
2,0,2,0,0,0,0,5,0,0,0,0,0,24,24,0,0,1,15.124479663283989,0
11,0,7,0,0,0,0,0,0,0,0,0,0,150,4,2,7,5,32.542573605313464,0
