Page,Encrypt,ObjStm,JS,JavaScript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors_gt_224,obj,endobj,stream,endstream,xref,trailer,startxref,filepath,filename,filesize_kb,label
2,0,10,0,0,0,0,2,0,0,0,8,0,0,49,49,43,43,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f1041v.pdf,f1041v.pdf,73.92578125,benign
4,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,18,18,2,2,2,/home/remnux/Desktop/extraction/data/Benign/iw8eci.pdf,iw8eci.pdf,32.0380859375,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,7,7,1,1,1,/home/remnux/Desktop/extraction/data/Benign/Chiara_Ferrari.pdf,Chiara_Ferrari.pdf,50.3828125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,17,17,2,2,2,/home/remnux/Desktop/extraction/data/Benign/pdf_fed_register_1_28_2010.pdf,pdf_fed_register_1_28_2010.pdf,50.796875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/cbdmedia.pdf,cbdmedia.pdf,27.6201171875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/amextrvs.pdf,amextrvs.pdf,31.9326171875,benign
2,0,4,0,0,0,1,0,0,0,0,0,0,0,62,62,57,57,0,0,1,/home/remnux/Desktop/extraction/data/Benign/p4482.pdf,p4482.pdf,260.3173828125,benign
1,0,2,0,0,0,0,0,0,0,0,0,0,0,38,38,12,12,4,4,3,/home/remnux/Desktop/extraction/data/Benign/2011_irpac-irsac_meetings.pdf,2011_irpac-irsac_meetings.pdf,69.501953125,benign
16,0,15,0,0,0,0,0,0,0,0,0,0,0,78,78,60,60,0,0,2,/home/remnux/Desktop/extraction/data/Benign/2013_DV_instructions_14SEP_Polish.pdf,2013_DV_instructions_14SEP_Polish.pdf,380.6083984375,benign
4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,6,6,2,2,2,/home/remnux/Desktop/extraction/data/Benign/073oram_cpsr.pdf,073oram_cpsr.pdf,19.3935546875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,14,14,3,3,3,/home/remnux/Desktop/extraction/data/Benign/p3961.pdf,p3961.pdf,39.8857421875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/ascomllc.pdf,ascomllc.pdf,32.94140625,benign
10,0,0,0,0,0,1,0,0,0,0,0,0,0,44,44,11,11,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-01-43.pdf,n-01-43.pdf,34.0322265625,benign
2,0,14,0,0,0,0,2,0,0,0,8,0,0,168,168,162,162,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f8717_accessible.pdf,f8717_accessible.pdf,300.8525390625,benign
2,0,0,0,0,0,0,1,1,0,0,0,0,0,50,50,37,37,2,2,2,/home/remnux/Desktop/extraction/data/Benign/bonnierwork.pdf,bonnierwork.pdf,108.51953125,benign
3,0,1,0,0,0,0,0,0,0,0,0,0,0,25,25,8,8,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-12-12.pdf,n-12-12.pdf,15.8466796875,benign
3,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,16,16,2,2,2,/home/remnux/Desktop/extraction/data/Benign/66fr34372.pdf,66fr34372.pdf,44.5908203125,benign
36,0,0,0,0,0,0,0,0,0,0,0,0,0,1654,1654,57,57,3,3,3,/home/remnux/Desktop/extraction/data/Benign/funding_based_benefit_restrictions.pdf,funding_based_benefit_restrictions.pdf,315.58984375,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,47,47,35,35,2,2,2,/home/remnux/Desktop/extraction/data/Benign/cityoptical.pdf,cityoptical.pdf,139.3916015625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,7,7,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-04-14.pdf,n-04-14.pdf,52.6416015625,benign
2,0,0,1,1,1,0,2,0,0,0,0,0,0,68,68,15,15,3,3,3,/home/remnux/Desktop/extraction/data/Benign/f13632.pdf,f13632.pdf,70.1455078125,benign
33,0,0,0,0,0,0,0,0,0,0,1,0,0,152,152,49,49,2,2,2,/home/remnux/Desktop/extraction/data/Benign/ea_program_booklet_jan_2012.pdf,ea_program_booklet_jan_2012.pdf,264.2216796875,benign
16,0,1,0,0,0,0,0,0,0,0,0,0,0,59,59,20,20,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-09-92.pdf,n-09-92.pdf,43.0859375,benign
3,0,0,0,0,0,0,2,0,0,0,0,0,0,263,263,132,132,3,3,3,/home/remnux/Desktop/extraction/data/Benign/f8288b.pdf,f8288b.pdf,105.0244140625,benign
1,0,5,0,0,0,0,1,0,0,0,0,0,0,40,40,37,37,0,0,2,/home/remnux/Desktop/extraction/data/Benign/accipiter.pdf,accipiter.pdf,202.759765625,benign
4,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,19,19,2,2,2,/home/remnux/Desktop/extraction/data/Benign/70fr61905.pdf,70fr61905.pdf,64.0068359375,benign
4,0,1,0,0,0,0,0,0,0,0,0,0,0,23,23,8,8,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-05-24.pdf,n-05-24.pdf,14.66015625,benign
5,0,1,0,0,0,0,0,0,0,0,0,0,0,28,28,10,10,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rr-08-26.pdf,rr-08-26.pdf,19.8056640625,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,31,31,19,19,2,2,2,/home/remnux/Desktop/extraction/data/Benign/ar15com.pdf,ar15com.pdf,78.048828125,benign
3,0,0,0,0,0,0,0,0,0,0,1,0,0,24,24,6,6,2,2,2,/home/remnux/Desktop/extraction/data/Benign/a-10-41.pdf,a-10-41.pdf,16.1064453125,benign
2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,5,5,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-07-58.pdf,n-07-58.pdf,13.431640625,benign
3,0,32,0,0,0,0,1,0,0,0,0,0,0,83,83,78,78,0,0,2,/home/remnux/Desktop/extraction/data/Benign/f8949--dft.pdf,f8949--dft.pdf,92.1123046875,benign
3,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,18,18,1,1,1,/home/remnux/Desktop/extraction/data/Benign/1233021.pdf,1233021.pdf,258.501953125,benign
1,0,9,0,0,0,0,2,0,0,0,8,0,0,58,58,53,53,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f8288_accessible.pdf,f8288_accessible.pdf,63.4853515625,benign
5,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,11,11,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-03-09.pdf,rp-03-09.pdf,58.123046875,benign
2,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,27,27,2,2,2,/home/remnux/Desktop/extraction/data/Benign/i1099cap.pdf,i1099cap.pdf,121.9365234375,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/bellhowl.pdf,bellhowl.pdf,86.017578125,benign
12,0,0,0,0,0,1,0,0,0,0,0,0,0,1289,1289,41,41,2,2,2,/home/remnux/Desktop/extraction/data/Benign/p1457.pdf,p1457.pdf,363.9912109375,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,36,36,24,24,2,2,2,/home/remnux/Desktop/extraction/data/Benign/americandebt.pdf,americandebt.pdf,100.5712890625,benign
2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,11,11,2,2,2,/home/remnux/Desktop/extraction/data/Benign/63fr7288.pdf,63fr7288.pdf,17.3388671875,benign
4,0,0,0,0,0,0,0,0,0,0,0,0,0,172,172,63,63,1,1,1,/home/remnux/Desktop/extraction/data/Benign/1913.pdf,1913.pdf,126.9384765625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/bainco.pdf,bainco.pdf,68.76953125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/colstunv.pdf,colstunv.pdf,88.8076171875,benign
1,0,5,0,0,0,0,1,0,0,0,0,0,0,34,34,31,31,0,0,2,/home/remnux/Desktop/extraction/data/Benign/christian_invest.pdf,christian_invest.pdf,188.1376953125,benign
4,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,26,26,2,2,2,/home/remnux/Desktop/extraction/data/Benign/i1120fs.pdf,i1120fs.pdf,142.6142578125,benign
6,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,7,7,1,1,1,/home/remnux/Desktop/extraction/data/Benign/062801f.pdf,062801f.pdf,22.49609375,benign
4,0,33,0,0,0,0,2,0,0,0,0,0,0,74,74,66,66,0,0,4,/home/remnux/Desktop/extraction/data/Benign/f8804w.pdf,f8804w.pdf,124.544921875,benign
12,0,2,0,0,0,0,0,0,0,0,0,0,0,60,60,18,18,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-11-99.pdf,n-11-99.pdf,36.470703125,benign
4,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,9,9,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-08-93.pdf,n-08-93.pdf,33.513671875,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,23,23,11,11,2,2,2,/home/remnux/Desktop/extraction/data/Benign/alertmar.pdf,alertmar.pdf,81.53515625,benign
0,0,19,0,0,0,0,0,0,0,0,0,0,0,40,40,38,38,0,0,2,/home/remnux/Desktop/extraction/data/Benign/105001f.pdf,105001f.pdf,70.3125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/comsimllc.pdf,comsimllc.pdf,83.1484375,benign
5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,7,7,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-04-72.pdf,rp-04-72.pdf,11.33203125,benign
12,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,13,13,1,1,1,/home/remnux/Desktop/extraction/data/Benign/not97-75.pdf,not97-75.pdf,28.404296875,benign
3,0,23,0,0,0,0,2,0,0,0,8,0,0,106,106,99,99,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f706gst_accessible.pdf,f706gst_accessible.pdf,114.6376953125,benign
39,0,0,0,0,0,0,1,0,0,0,0,0,0,329,329,61,61,2,2,2,/home/remnux/Desktop/extraction/data/Benign/irb05-03.pdf,irb05-03.pdf,404.57421875,benign
6,0,13,0,0,0,0,2,0,0,0,9,0,0,79,79,69,69,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f1099s12_accessible.pdf,f1099s12_accessible.pdf,119.486328125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,6,6,2,2,2,/home/remnux/Desktop/extraction/data/Benign/a-04-35.pdf,a-04-35.pdf,41.748046875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/avtel.pdf,avtel.pdf,22.0224609375,benign
1,0,0,2,2,1,0,1,0,0,0,0,0,0,15,15,4,4,1,1,1,/home/remnux/Desktop/extraction/data/Benign/purepdf_tooltipexample.pdf,purepdf_tooltipexample.pdf,2.7900390625,benign
4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4,4,1,1,1,/home/remnux/Desktop/extraction/data/Benign/n-99-34.pdf,n-99-34.pdf,17.435546875,benign
37,0,7,0,0,0,0,0,0,0,0,0,0,0,117,117,49,49,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-08-70.pdf,n-08-70.pdf,101.5341796875,benign
4,0,2,0,0,0,0,0,0,0,0,0,0,0,27,27,10,10,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rr-12-13.pdf,rr-12-13.pdf,19.11328125,benign
3,0,0,0,0,0,0,0,0,0,0,0,0,0,188,188,33,33,5,5,5,/home/remnux/Desktop/extraction/data/Benign/sep_checklist.pdf,sep_checklist.pdf,239.50390625,benign
2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,5,5,1,1,1,/home/remnux/Desktop/extraction/data/Benign/65fr54077.pdf,65fr54077.pdf,121.1650390625,benign
9,0,0,0,0,0,1,0,0,0,0,0,0,0,216,216,14,14,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rr-02-85.pdf,rr-02-85.pdf,94.1943359375,benign
1,0,13,0,0,0,0,2,0,0,0,8,0,0,83,83,78,78,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f1120h_accessible.pdf,f1120h_accessible.pdf,81.6171875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/aperion.pdf,aperion.pdf,28.904296875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/chrhors.pdf,chrhors.pdf,82.83203125,benign
3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,5,5,2,2,2,/home/remnux/Desktop/extraction/data/Benign/130b6109.pdf,130b6109.pdf,11.189453125,benign
2,0,7,0,0,0,0,2,0,0,0,0,0,0,46,46,34,34,0,0,3,/home/remnux/Desktop/extraction/data/Benign/bcprods.pdf,bcprods.pdf,191.6982421875,benign
29,0,0,0,0,0,0,0,0,0,0,1,0,0,182,182,63,63,3,3,3,/home/remnux/Desktop/extraction/data/Benign/i5500sf.pdf,i5500sf.pdf,157.5146484375,benign
7,0,0,0,0,0,1,0,0,0,0,0,0,0,136,136,13,13,2,2,2,/home/remnux/Desktop/extraction/data/Benign/a-02-97.pdf,a-02-97.pdf,66.216796875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/conpup.pdf,conpup.pdf,76.4609375,benign
2,0,6,0,0,0,0,2,0,0,0,0,0,0,45,45,33,33,0,0,3,/home/remnux/Desktop/extraction/data/Benign/citruslane.pdf,citruslane.pdf,183.048828125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/conneigh.pdf,conneigh.pdf,73.755859375,benign
6,0,15,0,0,0,0,2,0,0,0,8,0,0,74,74,64,64,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f1099p12_accessible.pdf,f1099p12_accessible.pdf,122.541015625,benign
9,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,12,12,2,2,2,/home/remnux/Desktop/extraction/data/Benign/051nfais.pdf,051nfais.pdf,46.923828125,benign
3,0,0,0,0,0,1,0,0,0,0,0,0,0,21,21,4,4,2,2,2,/home/remnux/Desktop/extraction/data/Benign/estoniaweb.pdf,estoniaweb.pdf,11.146484375,benign
4,0,0,0,0,0,0,0,0,0,0,1,0,0,26,26,7,7,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-10-67.pdf,n-10-67.pdf,23.3486328125,benign
2,0,0,0,0,0,0,1,0,0,0,0,0,0,58,58,16,16,2,2,2,/home/remnux/Desktop/extraction/data/Benign/CNA Fax Sheet_GuardianOrTrustee.pdf,CNA Fax Sheet_GuardianOrTrustee.pdf,101.015625,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,16,16,5,5,2,2,2,/home/remnux/Desktop/extraction/data/Benign/audralli.pdf,audralli.pdf,69.5888671875,benign
1,0,4,0,0,0,0,0,0,0,0,0,0,0,35,35,16,16,2,2,2,/home/remnux/Desktop/extraction/data/Benign/tax_gap_map_2006.pdf,tax_gap_map_2006.pdf,29.2265625,benign
4,0,2,0,0,0,0,0,0,0,0,0,0,0,26,26,9,9,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rr-08-11.pdf,rr-08-11.pdf,18.3349609375,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/concol.pdf,concol.pdf,86.115234375,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/baydncc.pdf,baydncc.pdf,15.134765625,benign
15,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,23,23,2,2,2,/home/remnux/Desktop/extraction/data/Benign/ntatestimonyhousesmallbiz040506.pdf,ntatestimonyhousesmallbiz040506.pdf,127.595703125,benign
4,0,21,0,0,0,0,2,0,0,0,11,0,0,116,116,108,108,0,0,4,/home/remnux/Desktop/extraction/data/Benign/f943xpr.pdf,f943xpr.pdf,131.91015625,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,78,78,19,19,2,2,2,/home/remnux/Desktop/extraction/data/Benign/agsquared.pdf,agsquared.pdf,83.8603515625,benign
16,0,0,0,0,0,0,1,0,0,0,0,0,0,453,453,24,24,1,1,1,/home/remnux/Desktop/extraction/data/Benign/eotopico00.pdf,eotopico00.pdf,116.01171875,benign
10,0,3,0,0,0,0,0,0,0,0,0,0,0,43,43,19,19,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rr-05-15.pdf,rr-05-15.pdf,41.119140625,benign
5,0,33,0,0,0,0,0,0,0,0,0,0,0,62,62,55,55,0,0,2,/home/remnux/Desktop/extraction/data/Benign/Incoming_Stats2011.pdf,Incoming_Stats2011.pdf,103.8984375,benign
3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,6,6,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-04-51.pdf,rp-04-51.pdf,15.7607421875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,3,3,1,1,1,/home/remnux/Desktop/extraction/data/Benign/Brandon_Lacher.pdf,Brandon_Lacher.pdf,16.013671875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,4,4,1,1,1,/home/remnux/Desktop/extraction/data/Benign/Ben_Morton.pdf,Ben_Morton.pdf,13.369140625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/brnglite.pdf,brnglite.pdf,72.275390625,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,140,140,24,24,2,2,2,/home/remnux/Desktop/extraction/data/Benign/admo-net.pdf,admo-net.pdf,179.80078125,benign
1,0,6,0,0,0,0,1,0,0,0,0,0,0,32,32,29,29,0,0,2,/home/remnux/Desktop/extraction/data/Benign/causecast.pdf,causecast.pdf,151.5556640625,benign
6,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,8,8,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-00-30.pdf,n-00-30.pdf,16.421875,benign
4,0,0,0,0,0,0,0,0,0,0,1,0,0,35,35,7,7,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-11-20.pdf,rp-11-20.pdf,19.134765625,benign
5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,6,6,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rr-00-07.pdf,rr-00-07.pdf,11.4912109375,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/chiencoa.pdf,chiencoa.pdf,75.609375,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,15,15,2,2,2,/home/remnux/Desktop/extraction/data/Benign/73fr10290.pdf,73fr10290.pdf,51.9052734375,benign
4,0,13,0,0,0,0,0,0,0,0,0,0,0,39,39,33,33,0,0,3,/home/remnux/Desktop/extraction/data/Benign/17_sec_sop.pdf,17_sec_sop.pdf,172.5224609375,benign
1,0,6,0,0,0,0,1,0,0,0,0,0,0,35,35,32,32,0,0,2,/home/remnux/Desktop/extraction/data/Benign/bit_titan.pdf,bit_titan.pdf,169.4970703125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/bioone.pdf,bioone.pdf,23.5048828125,benign
123,0,0,0,0,0,1,0,0,0,0,0,0,0,398,398,124,124,2,2,2,/home/remnux/Desktop/extraction/data/Benign/1201-503rev.pdf,1201-503rev.pdf,230.2314453125,benign
4,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,12,12,2,2,2,/home/remnux/Desktop/extraction/data/Benign/044102f.pdf,044102f.pdf,93.384765625,benign
3,0,20,0,0,0,0,2,0,0,0,0,0,0,136,136,129,129,0,0,4,/home/remnux/Desktop/extraction/data/Benign/f8839.pdf,f8839.pdf,112.3935546875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,4,4,2,2,2,/home/remnux/Desktop/extraction/data/Benign/ccviiles.pdf,ccviiles.pdf,16.66796875,benign
2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,7,7,1,1,1,/home/remnux/Desktop/extraction/data/Benign/Chris_L.pdf,Chris_L.pdf,38.4189453125,benign
17,0,2,0,0,0,0,0,0,0,0,0,0,0,65,65,23,23,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-08-36.pdf,n-08-36.pdf,46.2421875,benign
1,0,10,0,0,0,0,2,0,0,0,8,0,0,111,111,106,106,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f8038t_accessible.pdf,f8038t_accessible.pdf,86.865234375,benign
1,0,0,1,0,0,0,1,0,0,0,0,0,0,24,24,12,12,2,2,2,/home/remnux/Desktop/extraction/data/Benign/causefm.pdf,causefm.pdf,67.76171875,benign
4,0,0,0,0,0,0,1,0,0,0,0,0,0,35,35,17,17,2,2,2,/home/remnux/Desktop/extraction/data/Benign/cp259a_english.pdf,cp259a_english.pdf,42.5732421875,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,45,45,33,33,2,2,2,/home/remnux/Desktop/extraction/data/Benign/ciradar.pdf,ciradar.pdf,105.2119140625,benign
2,0,14,0,0,0,0,2,0,0,0,0,0,0,49,49,43,43,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f8328.pdf,f8328.pdf,68.634765625,benign
1,0,31,0,0,0,0,1,0,0,0,0,0,0,54,54,51,51,0,0,2,/home/remnux/Desktop/extraction/data/Benign/avossystems.pdf,avossystems.pdf,198.556640625,benign
1,0,0,0,0,0,0,2,0,0,0,0,0,0,162,162,28,28,3,3,3,/home/remnux/Desktop/extraction/data/Benign/atomic_online.pdf,atomic_online.pdf,242.298828125,benign
3,0,0,0,0,0,1,0,0,0,0,0,0,0,42,42,11,11,2,2,2,/home/remnux/Desktop/extraction/data/Benign/switzerlandweb-rev_november_2002.pdf,switzerlandweb-rev_november_2002.pdf,15.21875,benign
3,0,5,0,0,0,0,2,0,0,0,0,0,0,261,261,37,37,6,6,4,/home/remnux/Desktop/extraction/data/Benign/f1041t.pdf,f1041t.pdf,128.130859375,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,33,33,21,21,2,2,2,/home/remnux/Desktop/extraction/data/Benign/chasdrew.pdf,chasdrew.pdf,102.7685546875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/aaltrust.pdf,aaltrust.pdf,26.439453125,benign
3,0,0,0,0,0,0,0,0,0,0,1,0,0,22,22,6,6,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-11-88.pdf,n-11-88.pdf,16.916015625,benign
20,0,0,0,0,0,0,0,0,0,0,0,0,0,410,410,36,36,2,2,2,/home/remnux/Desktop/extraction/data/Benign/irb09-31.pdf,irb09-31.pdf,399.81640625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,4,4,2,2,2,/home/remnux/Desktop/extraction/data/Benign/chrfibca.pdf,chrfibca.pdf,16.732421875,benign
0,0,10,0,0,0,0,1,0,0,0,0,0,0,49,49,27,27,0,0,1,/home/remnux/Desktop/extraction/data/Benign/f5498e_11.pdf,f5498e_11.pdf,38.48046875,benign
4,0,1,0,0,0,0,0,0,0,0,0,0,0,29,29,8,8,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-08-110.pdf,n-08-110.pdf,18.0751953125,benign
2,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,26,26,2,2,2,/home/remnux/Desktop/extraction/data/Benign/i1099q.pdf,i1099q.pdf,109.505859375,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,35,35,23,23,2,2,2,/home/remnux/Desktop/extraction/data/Benign/allportjob.pdf,allportjob.pdf,81.279296875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/amarbtsn.pdf,amarbtsn.pdf,71.9580078125,benign
2,1,0,20,20,12,0,1,0,0,0,0,0,0,283,283,116,116,2,2,2,/home/remnux/Desktop/extraction/data/Benign/DS-3013.pdf,DS-3013.pdf,139.4638671875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/cadmancor.pdf,cadmancor.pdf,78.85546875,benign
14,0,0,0,0,0,1,0,0,0,0,0,0,0,509,509,20,20,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-03-42.pdf,rp-03-42.pdf,153.119140625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/comcabcomm2.pdf,comcabcomm2.pdf,87.98828125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/anyday.pdf,anyday.pdf,26.6826171875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/casesldr2.pdf,casesldr2.pdf,95.0224609375,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/atlcbbd3.pdf,atlcbbd3.pdf,80.103515625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/asfkicom.pdf,asfkicom.pdf,79.9140625,benign
10,0,5,0,0,0,0,0,0,0,1,0,0,0,2182,2182,44,44,10,10,6,/home/remnux/Desktop/extraction/data/Benign/pc_lifecyclechart_090811.pdf,pc_lifecyclechart_090811.pdf,315.93359375,benign
14,0,0,0,0,0,0,1,0,0,0,0,0,0,115,115,44,44,1,1,1,/home/remnux/Desktop/extraction/data/Benign/Copyright_Law_Administration.pdf,Copyright_Law_Administration.pdf,90.0546875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/ahnmediac.pdf,ahnmediac.pdf,76.6328125,benign
4,0,0,0,0,0,1,0,0,0,0,0,0,0,287,287,8,8,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rr-02-61.pdf,rr-02-61.pdf,50.0546875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/carlowcg.pdf,carlowcg.pdf,23.7685546875,benign
10,0,0,0,0,0,0,0,0,0,0,1,0,0,56,56,15,15,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-11-18.pdf,rp-11-18.pdf,40.767578125,benign
5,0,3,0,0,0,0,0,0,0,0,0,0,0,39,39,14,14,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rtr-pia.pdf,rtr-pia.pdf,38.470703125,benign
